Approval Bug,Auditor,BR Audit,Browser,Certificate Issuer Organization,Certificate Issuer Organizational Unit,Certificate Policy (CP),Certification Practice Statement (CPS),Common Name or Certificate Name,Company Website,EV Audit,EV Policy OID(s),Firefox Release When First Included,Geographic Focus,Mozilla Applied Constraints,NSS Release When First Included,Owner,SHA-1 Fingerprint,Signature Algorithm,Signing Key Parameters,Standard Audit,Standard Audit Statement Dt ,Standard Audit Type,Trust Bits,URL to Test Website or Example Cert,Valid From [GMT],Valid To [GMT]
https://bugzilla.mozilla.org/show_bug.cgiid=402947,KPMG,https://cert.webtrust.org/SealFileseal=1565&file=pdf,Firefox,"VeriSign, Inc.","(c) 2006 VeriSign, Inc. - For authorized use only",https://www.symantec.com/about/profile/policies/repository.jsp,https://www.symantec.com/about/profile/policies/repository.jsp,VeriSign Class 3 Public Primary Certification Authority - G5,http://www.symantec.com,https://cert.webtrust.org/SealFileseal=1565&file=pdf,2.16.840.1.113733.1.7.23.6,Firefox 3.0.2,Global,,NSS 3.11.10,Symantec / VeriSign,4EB6D578499B1CCF5F581EAD56BE3D9B6744A5E5,SHA-1,2048,https://cert.webtrust.org/SealFileseal=1565&file=pdf,2015.05.05 ,WebTrust,Websites;Email;Code,https://ssltest1.bbtest.net/,2006 Nov 08,2036 Jul 16
legacy,KPMG,http://www.symantec.com/content/en/us/about/media/repository/symantec-webtrust-audit-report.pdf,Firefox,"VeriSign, Inc.","(c) 1999 VeriSign, Inc. - For authorized use only",https://www.symantec.com/about/profile/policies/repository.jsp,https://www.symantec.com/about/profile/policies/repository.jsp,VeriSign Class 4 Public Primary Certification Authority - G3,http://www.symantec.com,,Not EV,Firefox 1,Global,,,Symantec / VeriSign,C8EC8C879269CB4BAB39E98D7E5767F31495739D,SHA-1,2048,https://cert.webtrust.org/SealFileseal=1565&file=pdf,2014.06.18 ,WebTrust,Websites;Email;Code,,1999 Oct 01,2036 Jul 16
https://bugzilla.mozilla.org/show_bug.cgiid=484901,KPMG,https://cert.webtrust.org/SealFileseal=1565&file=pdf,Firefox,"VeriSign, Inc.","(c) 2008 VeriSign, Inc. - For authorized use only",https://www.symantec.com/about/profile/policies/repository.jsp,https://www.symantec.com/about/profile/policies/repository.jsp,VeriSign Universal Root Certification Authority,http://www.symantec.com,https://cert.webtrust.org/SealFileseal=1565&file=pdf,2.16.840.1.113733.1.7.23.6,Firefox 3.6,Global,,NSS 3.12.5,Symantec / VeriSign,3679CA35668772304D30A5FB873B0FA77BB70D54,SHA-256,2048,https://cert.webtrust.org/SealFileseal=1565&file=pdf,2015.05.05 ,WebTrust,Websites;Email;Code,https://ssltest26.bbtest.net/,2008 Apr 02,2037 Dec 01
https://bugzilla.mozilla.org/show_bug.cgiid=810133,SunRise CPAs Firm,https://www.twca.com.tw/picture/file/COMODO_BaselineRequirements_2015.pdf,Firefox,TAIWAN-CA,Root CA,http://www.twca.com.tw/Portal/english/coporate_profile/Repository.html,http://www.twca.com.tw/Portal/english/coporate_profile/Repository.html,TWCA Global Root CA,http://www.twca.com.tw/Portal/english/coporate_profile/mission.html,https://cert.webtrust.org/SealFileseal=1865&file=pdf,1.3.6.1.4.1.40869.1.1.22.3,Firefox 27,Taiwan,,NSS 3.15.4,Taiwan-CA Inc. (TWCA),9CBB4853F6A4F6D352A4E83252556013F5ADAF65,SHA-256,4096,https://cert.webtrust.org/SealFileseal=1864&file=pdf,2015.04.13 ,WebTrust,Websites;Email;Code,https://evssldemo3.twca.com.tw/index.html,2012 Jun 27,2030 Dec 31
https://bugzilla.mozilla.org/show_bug.cgiid=518503,SunRise CPAs Firm,https://www.twca.com.tw/picture/file/COMODO_BaselineRequirements_2015.pdf,Firefox,TAIWAN-CA,Root CA,http://www.twca.com.tw/Portal/english/coporate_profile/Repository.html,http://www.twca.com.tw/Portal/english/coporate_profile/Repository.html,TWCA Root Certification Authority,http://www.twca.com.tw/Portal/english/coporate_profile/mission.html,https://cert.webtrust.org/SealFileseal=1865&file=pdf,1.3.6.1.4.1.40869.1.1.22.3,Firefox 6.0.2,Taiwan,,NSS 3.12.11,Taiwan-CA Inc. (TWCA),CF9E876DD3EBFC422697A3B5A37AA076A9062348,SHA-1,2048,https://cert.webtrust.org/SealFileseal=1864&file=pdf,2015.04.13 ,WebTrust,Websites;Email;Code,https://evssldemo.twca.com.tw/index.html,2008 Aug 28,2030 Dec 31
https://bugzilla.mozilla.org/show_bug.cgiid=258416,Ernst & Young,Websites trust bit not set.,Firefox,Sonera,,http://repository.trust.teliasonera.com/CPS/index3.html,http://repository.trust.teliasonera.com/CPS/index3.html,Sonera Class1 CA,http://www.teliasonera.com,,Not EV,Firefox 1,Europe and Sweden,,NSS 3.9.6,TeliaSonera,0747220199CE74B97CB03D79B264A2C855E933FF,SHA-1,2048,https://cert.webtrust.org/SealFileseal=1897&file=pdf,2015.06.30 ,WebTrust,Email,Websites trust bit not set.,2001 Apr 06,2021 Apr 06
https://bugzilla.mozilla.org/show_bug.cgiid=258416,Ernst & Young,https://bug258416.bmoattachments.org/attachment.cgiid=8642641,Firefox,Sonera,,http://repository.trust.teliasonera.com/CPS/,http://repository.trust.teliasonera.com/CPS/,Sonera Class2 CA,http://www.teliasonera.com,,Not EV,Firefox 1,Europe and Sweden,,NSS 3.9.6,TeliaSonera,37F76DE6077C90C5B13E931AB74110B4F2E49A27,SHA-1,2048,https://cert.webtrust.org/SealFileseal=1897&file=pdf,2015.06.30 ,WebTrust,Websites;Email,https://Juolukka.cover.sonera.net:10443,2001 Apr 06,2021 Apr 06
https://bugzilla.mozilla.org/show_bug.cgiid=539924,Ernst & Young,https://bug258416.bmoattachments.org/attachment.cgiid=8642641,Firefox,TeliaSonera,,https://repository.trust.teliasonera.com/,https://repository.trust.teliasonera.com/CPS/,TeliaSonera Root CA v1,http://www.teliasonera.com,,Not EV,Firefox 29,Europe and Sweden,,NSS 3.16,TeliaSonera,4313BB96F1D5869BC14E6A92F6CFF63469878237,SHA-1,4096,https://cert.webtrust.org/SealFileseal=1897&file=pdf,2015.06.30 ,WebTrust,Websites;Email,https://juolukka.cover.sonera.net:10443,2007 Oct 18,2032 Oct 18
https://bugzilla.mozilla.org/show_bug.cgiid=543639,Grant Thornton,https://cert.webtrust.org/SealFileseal=1896&file=pdf,Firefox,AffirmTrust,,http://webappsecurity.trendmicro.com/resources/,http://webappsecurity.trendmicro.com/resources/,AffirmTrust Commercial,http://webappsecurity.trendmicro.com/,https://cert.webtrust.org/SealFileseal=1895&file=pdf,1.3.6.1.4.1.34697.2.1,Firefox 6.0,USA,,NSS 3.12.10,Trend Micro,F9B5B632455F9CBEEC575F80DCE96E2CC7B278B7,SHA-256,2048,https://cert.webtrust.org/SealFileseal=1894&file=pdf,2015.06.30 ,WebTrust,Websites,https://commercial.affirmtrust.com/,2010 Jan 29,2030 Dec 31
https://bugzilla.mozilla.org/show_bug.cgiid=543639,Grant Thornton,https://cert.webtrust.org/SealFileseal=1896&file=pdf,Firefox,AffirmTrust,,http://webappsecurity.trendmicro.com/resources/,http://webappsecurity.trendmicro.com/resources/,AffirmTrust Networking,http://webappsecurity.trendmicro.com/,https://cert.webtrust.org/SealFileseal=1895&file=pdf,1.3.6.1.4.1.34697.2.2,Firefox 6.0,USA,,NSS 3.12.10,Trend Micro,293621028B20ED02F566C532D1D6ED909F45002F,SHA-1,2048,https://cert.webtrust.org/SealFileseal=1894&file=pdf,2015.06.30 ,WebTrust,Websites,https://networking.affirmtrust.com:4431,2010 Jan 29,2030 Dec 31
https://bugzilla.mozilla.org/show_bug.cgiid=543639,Grant Thornton,https://cert.webtrust.org/SealFileseal=1896&file=pdf,Firefox,AffirmTrust,,http://webappsecurity.trendmicro.com/resources/,http://webappsecurity.trendmicro.com/resources/,AffirmTrust Premium,http://webappsecurity.trendmicro.com/,https://cert.webtrust.org/SealFileseal=1895&file=pdf,1.3.6.1.4.1.34697.2.3,Firefox 6.0,USA,,NSS 3.12.10,Trend Micro,D8A6332CE0036FB185F6634F7D6A066526322827,SHA-384,4096,https://cert.webtrust.org/SealFileseal=1894&file=pdf,2015.06.30 ,WebTrust,Websites,https://premium.affirmtrust.com:4432/,2010 Jan 29,2040 Dec 31
https://bugzilla.mozilla.org/show_bug.cgiid=543639,Grant Thornton,https://cert.webtrust.org/SealFileseal=1896&file=pdf,Firefox,AffirmTrust,,http://webappsecurity.trendmicro.com/resources/,http://webappsecurity.trendmicro.com/resources/,AffirmTrust Premium ECC,http://webappsecurity.trendmicro.com/,https://cert.webtrust.org/SealFileseal=1895&file=pdf,1.3.6.1.4.1.34697.2.4,Firefox 6.0,USA,,NSS 3.12.10,Trend Micro,B8236B002F1D16865301556C11A437CAEBFFC3BB,ECC,ECC,https://cert.webtrust.org/SealFileseal=1894&file=pdf,2015.06.30 ,WebTrust,Websites,https://premiumecc.affirmtrust.com:4433/,2010 Jan 29,2040 Dec 31
https://bugzilla.mozilla.org/show_bug.cgiid=577665,Lloyd's Register Quality Assurance Limited (LRQA),https://bug577665.bugzilla.mozilla.org/attachment.cgiid=8595470,Firefox,Trustis Limited,Trustis FPS Root CA,http://www.trustis.com/pki/fpsia/,http://www.trustis.com/pki/fpsia/,Trustis FPS Root CA,http://www.trustis.com/,,Not EV,Firefox 16,UK and Europe,,NSS 3.13.6,Trustis,3BC0380B33C3F6A60C86152293D9DFF54B81C004,SHA-1,2048,https://bug577665.bugzilla.mozilla.org/attachment.cgiid=8595470,2015.03.01 ,ETSI TS 102 042,Websites;Email,https://www.trustis.com,2003 Dec 23,2024 Jan 21
https://bugzilla.mozilla.org/show_bug.cgiid=409838,Grant Thornton,https://cert.webtrust.org/SealFileseal=1772&file=pdf,Firefox,SecureTrust Corporation,,https://ssl.trustwave.com/CA/,https://ssl.trustwave.com/CA/,Secure Global CA,http://www.trustwave.com/,https://cert.webtrust.org/SealFileseal=1767&file=pdf,2.16.840.1.114404.1.1.2.4.1,Firefox 3.0.2,Global,,NSS 3.11.10,Trustwave,3A44735AE581901F248661461E3B9CC45FF53A1B,SHA-1,2048,https://cert.webtrust.org/SealFileseal=1770&file=pdf,2014.11.14 ,WebTrust,Websites;Email;Code,https://sgcatest.trustwave.com,2006 Nov 07,2029 Dec 31
https://bugzilla.mozilla.org/show_bug.cgiid=409837,Grant Thornton,https://cert.webtrust.org/SealFileseal=1772&file=pdf,Firefox,SecureTrust Corporation,,https://ssl.trustwave.com/CA/,https://ssl.trustwave.com/CA/,SecureTrust CA,http://www.trustwave.com/,https://cert.webtrust.org/SealFileseal=1772&file=pdf,2.16.840.1.114404.1.1.2.4.1,Firefox 3.0.2,Global,,NSS 3.11.10,Trustwave,8782C6C304353BCFD29692D2593E7D44D934FF11,SHA-1,2048,https://cert.webtrust.org/SealFileseal=1770&file=pdf,2014.11.14 ,WebTrust,Websites;Code,https://stcatest.trustwave.com,2006 Nov 07,2029 Dec 31
https://bugzilla.mozilla.org/show_bug.cgiid=273189,Grant Thornton,https://cert.webtrust.org/SealFileseal=1772&file=pdf,Firefox,XRamp Security Services Inc,www.xrampsecurity.com,https://ssl.trustwave.com/CA/,https://ssl.trustwave.com/CA/,XRamp Global Certification Authority,http://www.trustwave.com/,https://cert.webtrust.org/SealFileseal=1767&file=pdf,2.16.840.1.114404.1.1.2.4.1,Firefox 1,Global,,NSS 3.10,Trustwave,B80186D1EB9C86A54104CF3054F34C52B7E558C6,SHA-1,2048,https://cert.webtrust.org/SealFileseal=1770&file=pdf,2014.11.14 ,WebTrust,Websites;Email;Code,https://xgcatest.trustwave.com,2004 Nov 01,2035 Jan 01
https://bugzilla.mozilla.org/show_bug.cgiid=378882,TUVIT,https://www.tuvit.de/data/content_data/tuevit_de/6763UD_s.pdf,Firefox,Deutsche Telekom AG,T-TeleSec Trust Center,http://www.telesec.de/pki/roots.html,http://www.telesec.de/pki/roots.html,Deutsche Telekom Root CA 2,http://www.t-systems.com/,,Not EV,Firefox 3.5,Germany,,NSS 3.12.4,T-Systems International GmbH,85A408C09C193E5D51587DCDD61330FD8CDE37BF,SHA-1,2048,https://www.tuvit.de/data/content_data/tuevit_de/6763UD_s.pdf,2015.06.17 ,ETSI TS 102 042,Websites;Email;Code,https://root-ca2.test.telesec.de,1999 Jul 09,2019 Jul 09
https://bugzilla.mozilla.org/show_bug.cgiid=892390,TUVIT,https://www.tuvit.de/data/content_data/tuevit_de/6763UD_s.pdf,Firefox,T-Systems Enterprise Services GmbH,T-Systems Trust Center,http://www.telesec.de/pki/roots.html,http://www.telesec.de/pki/roots.html,T-TeleSec GlobalRoot Class 2,http://www.t-systems.com/,,Not EV,Firefox 29,Germany,,NSS 3.16,T-Systems International GmbH,590D2D7D884F402E617EA562321765CF17D894E9,SHA-256,2048,https://www.tuvit.de/data/content_data/tuevit_de/6763UD_s.pdf,2015.06.17 ,ETSI TS 102 042,Websites;Email,https://root-class2.test.telesec.de,2008 Oct 01,2033 Oct 01
https://bugzilla.mozilla.org/show_bug.cgiid=669849,TUVIT,https://www.tuvit.de/data/content_data/tuevit_de/6761UD_s.pdf,Firefox,T-Systems Enterprise Services GmbH,T-Systems Trust Center,http://www.telesec.de/pki/roots.html,http://www.telesec.de/pki/roots.html,T-TeleSec GlobalRoot Class 3,http://www.t-systems.com/,https://www.tuvit.de/data/content_data/tuevit_de/6761UD_s.pdf,1.3.6.1.4.1.7879.13.24.1,Firefox 18,Germany,,NSS 3.14,T-Systems International GmbH,55A6723ECBF2ECCDC3237470199D2ABE11E381D1,SHA-256,2048,https://www.tuvit.de/data/content_data/tuevit_de/6761UD_s.pdf,2015.06.17 ,ETSI TS 102 042,Websites,https://root-class3.test.telesec.de,2008 Oct 01,2033 Oct 01
https://bugzilla.mozilla.org/show_bug.cgiid=1007683,TUVIT,https://www.tuvit.de/en/certification-overview-1265-trusted-site-etsi-certificates-1334.htm,Firefox,T√úRKTRUST Bilgi ƒ∞leti≈üim ve Bili≈üim G√ºvenliƒüi Hizmetleri A.≈û.,,http://dl.turktrust.com.tr/pdf/TURKTRUST-CP-v09-SSL.pdf,http://dl.turktrust.com.tr/pdf/TURKTRUST-CPS-v09-SSL.pdf,T√úRKTRUST Elektronik Sertifika Hizmet Saƒülayƒ±cƒ±sƒ± H5,http://www.turktrust.com.tr/en,https://www.tuvit.de/en/certification-overview-1265-trusted-site-etsi-certificates-1334.htm,Not EV,Firefox 42,Turkey,None,NSS 3.19.3,TurkTrust,C418F64D46D1DF003D2730137243A91211C675FB,SHA-256,2048,https://www.tuvit.de/en/certification-overview-1265-trusted-site-etsi-certificates-1334.htm,2014.12.19 ,ETSI TS 102 042,Websites;Code,https://testsuite12001.turktrust.com.tr,2013 Apr 30,2023 Apr 28
https://bugzilla.mozilla.org/show_bug.cgiid=1007683,TUVIT,https://www.tuvit.de/en/certification-overview-1265-trusted-site-etsi-certificates-1334.htm,Firefox,T√úRKTRUST Bilgi ƒ∞leti≈üim ve Bili≈üim G√ºvenliƒüi Hizmetleri A.≈û.,,http://dl.turktrust.com.tr/pdf/TURKTRUST-CP-v09-SSL.pdf,http://dl.turktrust.com.tr/pdf/TURKTRUST-CPS-v09-SSL.pdf,T√úRKTRUST Elektronik Sertifika Hizmet Saƒülayƒ±cƒ±sƒ± H6,http://www.turktrust.com.tr/en,https://www.tuvit.de/en/certification-overview-1265-trusted-site-etsi-certificates-1334.htm,2.16.792.3.0.3.1.1.5,Firefox 42,Turkey,None,NSS 3.19.3,TurkTrust,8A5C8CEEA503E60556BAD81BD4F6C9B0EDE52FE0,SHA-256,2048,https://www.tuvit.de/en/certification-overview-1265-trusted-site-etsi-certificates-1334.htm,2014.12.19 ,ETSI TS 102 042,Websites,https://testsuite12002.turktrust.com.tr,2013 Dec 18,2023 Dec 18
https://bugzilla.mozilla.org/show_bug.cgiid=433845,BSI,https://www.tuvit.de/en/certification-overview-1265-trusted-site-etsi-certificates-1334.htm,Firefox,T√úRKTRUST Bilgi ƒ∞leti≈üim ve Bili≈üim G√ºvenliƒüi Hizmetleri A.≈û. (c) Aralƒ±k 2007,,http://www.turktrust.com.tr/en/repository,http://www.turktrust.com.tr/en/repository,T√úRKTRUST Elektronik Sertifika Hizmet Saƒülayƒ±cƒ±sƒ±,http://www.turktrust.com.tr/en,https://www.tuvit.de/en/certification-overview-1265-trusted-site-etsi-certificates-1334.htm,2.16.792.3.0.3.1.1.5,Firefox 23,Turkey,,NSS 3.15,TurkTrust,F17F6FB631DC99E3A3C87FFE1CF1811088D96033,SHA-1,2048,https://www.tuvit.de/en/certification-overview-1265-trusted-site-etsi-certificates-1334.htm,2014.12.19 ,ETSI TS 102 042,Websites;Code,https://evssl.turktrust.com.tr/,2007 Dec 25,2017 Dec 22
https://bugzilla.mozilla.org/show_bug.cgiid=380635,BSI,https://www.tuvit.de/en/certification-overview-1265-trusted-site-etsi-certificates-1334.htm,Firefox,T√úRKTRUST Bilgi ƒ∞leti≈üim ve Bili≈üim G√ºvenliƒüi Hizmetleri A.≈û. (c) Kasƒ±m 2005,,http://www.turktrust.com.tr/en/repository,http://www.turktrust.com.tr/en/repository,T√úRKTRUST Elektronik Sertifika Hizmet Saƒülayƒ±cƒ±sƒ±,http://www.turktrust.com.tr/en,,Not EV,Firefox 2,Turkey,,NSS 3.11.9,TurkTrust,B435D4E1119D1C6690A749EBB394BD637BA782B7,SHA-1,2048,https://www.tuvit.de/en/certification-overview-1265-trusted-site-etsi-certificates-1334.htm,2014.12.19 ,ETSI TS 102 042,Websites;Email;Code,http://www.turktrust.com.tr/,2005 Nov 07,2015 Sep 16
https://bugzilla.mozilla.org/show_bug.cgiid=167572,Ernst & Young,https://cert.webtrust.org/SealFileseal=1903&file=pdf,Firefox,Unizeto Sp. z o.o.,,http://www.certum.eu/certum/313016.xml,http://www.certum.eu/certum/313016.xml,Certum CA,http://www.certum.pl,,Not EV,Firefox 1,Poland,,NSS 3.9.3,Unizeto Certum,6252DC40F71143A22FDE9EF7348E064251B18118,SHA-1,2048,https://cert.webtrust.org/SealFileseal=1901&file=pdf,2015.06.26 ,WebTrust,Websites;Email;Code,https://certum-ca.certum.pl,2002 Jun 11,2027 Jun 11
https://bugzilla.mozilla.org/show_bug.cgiid=532377,Ernst & Young,https://cert.webtrust.org/SealFileseal=1903&file=pdf,Firefox,Unizeto Technologies S.A.,Certum Certification Authority,http://www.certum.eu/certum/313016.xml,http://www.certum.eu/certum/313016.xml,Certum Trusted Network CA,http://www.certum.pl,https://cert.webtrust.org/SealFileseal=1902&file=pdf,1.2.616.1.113527.2.5.1.1,Firefox 6.0,Poland,,NSS 3.12.10,Unizeto Certum,07E032E020B72C3F192F0628A2593A19A70F069E,SHA-1,2048,https://cert.webtrust.org/SealFileseal=1901&file=pdf,2015.06.26 ,WebTrust,Websites;Email;Code,https://certum-ctnca-ev.certum.pl,2008 Oct 22,2029 Dec 31
legacy,KPMG,NONE!,Firefox,VISA,Visa International Service Association,https://bugzilla.mozilla.org/attachment.cgiid=424314,,Visa eCommerce Root,http://www.visa.com,,Not EV,Firefox 1,Global,,,Visa,70179B868C00A4FA609152223F9F3E32BDE00562,SHA-1,2048,https://bugzilla.mozilla.org/attachment.cgiid=8639559,2015.07.20 ,WebTrust,Websites;Email;Code,,2002 Jun 26,2022 Jun 24
https://bugzilla.mozilla.org/show_bug.cgiid=403915,Ernst & Young,https://bugzilla.mozilla.org/attachment.cgiid=8644437,Firefox,Network Solutions L.L.C.,,http://www.networksolutions.com/legal/SSL-legal-repository-cps.jsp,https://www.networksolutions.com/legal/SSL-legal-repository-ev-cps.jsp,Network Solutions Certificate Authority,http://www.networksolutions.com/,https://bugzilla.mozilla.org/attachment.cgiid=8644441,1.3.6.1.4.1.782.1.2.1.8.1,Firefox 3.0.2,United States and United Kingdom,,NSS 3.11.10,Web.com,74F8A3C3EFE7B390064B83903C21646020E5DFCE,SHA-1,2048,https://bugzilla.mozilla.org/attachment.cgiid=8644439,2015.07.29 ,WebTrust,Websites,https://www.networksolutions.com/,2006 Dec 01,2029 Dec 31
https://bugzilla.mozilla.org/show_bug.cgiid=428390,KPMG,NONE!,Firefox,Wells Fargo WellsSecure,Wells Fargo Bank NA,http://www.wellsfargo.com/repository,http://www.wellsfargo.com/repository,WellsSecure Public Root Certificate Authority,http://www.wellsfargo.com/,,Not EV,Firefox 3.0.2,Global,,NSS 3.11.10,Wells Fargo Bank N.A.,E7B4F69D61EC9069DB7E90A7401A3CF47D4FE8EE,SHA-1,2048,http://www.wellsfargo.com/repository,2014.09.12 ,WebTrust,Websites,https://nerys-m1.wellsfargo.com/test.html,2007 Dec 13,2022 Dec 14
https://bugzilla.mozilla.org/show_bug.cgiid=371362,Auren,https://www.wisekey.com/repository/,Firefox,WISeKey,OISTE Foundation Endorsed,https://www.wisekey.com/repository/,https://www.wisekey.com/repository/,OISTE WISeKey Global Root GA CA,http://www.wisekey.com/,,Not EV,Firefox 3.5,Global,,NSS 3.12.4,WISeKey,5922A1E15AEA163521F898396A4646B0441B0FA9,SHA-1,2048,https://www.wisekey.com/repository/,2015.06.08 ,WebTrust,Websites;Email,https://secure.certifyid.com,2005 Dec 11,2037 Dec 11
https://bugzilla.mozilla.org/show_bug.cgiid=851435,Ernst & Young,https://cert.webtrust.org/SealFileseal=1860&file=pdf,Firefox,WoSign CA Limited,,http://www.wosign.com/policy/cps_e.htm,http://www.wosign.com/policy/cps_e.htm,CA Ê≤ÉÈÄöÊ†πËØÅ‰π¶,http://www.wosign.com/,https://cert.webtrust.org/SealFileseal=1842&file=pdf,1.3.6.1.4.1.36305.2,Firefox 32,China,,NSS 3.16.3,WoSign CA Limited,1632478D89F9213A92008563F5A4A7D312408AD6,SHA-256,4096,https://cert.webtrust.org/SealFileseal=1843&file=pdf,2015.02.28 ,WebTrust,Websites;Email;Code,https://root2evtest.wosign.com/,2009 Aug 08,2039 Aug 08
https://bugzilla.mozilla.org/show_bug.cgiid=851435,Ernst & Young,https://cert.webtrust.org/SealFileseal=1860&file=pdf,Firefox,WoSign CA Limited,,http://www.wosign.com/policy/cps_e.htm,http://www.wosign.com/policy/cps_e.htm,Certification Authority of WoSign,http://www.wosign.com/,https://cert.webtrust.org/SealFileseal=1842&file=pdf,1.3.6.1.4.1.36305.2,Firefox 32,China,,NSS 3.16.3,WoSign CA Limited,B94294BF91EA8FB64BE61097C7FB001359B676CB,SHA-1,4096,https://cert.webtrust.org/SealFileseal=1843&file=pdf,2015.02.28,WebTrust,Websites;Email;Code,https://root1evtest.wosign.com/,2009 Aug 08,2039 Aug 08
,,,Internet Explorer,Actalis Authentication CA G1,,,,,,,,,Italy,,,Actalis S.p.A.†,9158C5EF987301A8903CFDAB03D72DA1D88909C9,SHA1,2048,,,,,,,2022 Jun 25
,,,Internet Explorer,AffirmTrust Commercial,,,,,,,,,USA,,,AffirmTrust†,F9B5B632455F9CBEEC575F80DCE96E2CC7B278B7,SHA256,2048,,,,,,,2030 Dec 31
,,,Internet Explorer,AffirmTrust Networking,,,,,,,,,USA,,,AffirmTrust†,293621028B20ED02F566C532D1D6ED909F45002F,SHA1,2048,,,,,,,2030 Dec 31
,,,Internet Explorer,AffirmTrust Premium,,,,,,,,,USA,,,AffirmTrust†,D8A6332CE0036FB185F6634F7D6A066526322827,SHA384,4096,,,,,,,2040 Dec 31
,,,Internet Explorer,AffirmTrust Premium ECC,,,,,,,,,USA,,,AffirmTrust†,B8236B002F1D16865301556C11A437CAEBFFC3BB,SHA384,ECDSA384,,,,,,,2040 Dec 31
,,,Internet Explorer,Agencia Catalana de Certificacio (NIF Q-0801176-I),,,,,,,,,Spain,,,Agencia Catalana de Certificacio (CATCert)†,28903A635B5280FAE6774C0B6DA7D6BAA64AF2E8,SHA1,2048,,,,,,,2031 Jan 07
,,,Internet Explorer,Agencia Notarial de Certificacion S.L. Unipersonal - CIF B83395988,,,,,,,,,Spain,,,Agencia Notarial de CertificaciÛn (ANCERT)†,C09AB0C8AD7114714ED5E21A5A276ADCD5E7EFCB,SHA1,2048,,,,,,,2024 Feb 11
,,,Internet Explorer,ANCERT Certificados CGN,,,,,,,,,Spain,,,Agencia Notarial de CertificaciÛn (ANCERT)†,11C5B5F75552B011669C2E9717DE6D9BFF5FA810,SHA1,2048,,,,,,,2024 Feb 11
,,,Internet Explorer,ANCERT Corporaciones de Derecho Publico,,,,,,,,,Spain,,,Agencia Notarial de CertificaciÛn (ANCERT)†,0CFD83DBAE44B9A0C8F676F3B570650B94B69DBF,SHA1,2048,,,,,,,2024 Feb 11
,,,Internet Explorer,America Online Root Certification Authority 1,,,,,,,,,USA,,,AOL,3921C115C15D0ECA5CCB5BC4F07D21D8050B566A,SHA1,2048,,,,,,,2037 Nov 19
,,,Internet Explorer,America Online Root Certification Authority 2,,,,,,,,,USA,,,AOL,85B5FF679B0C79961FC86E4422004613DB179284,SHA1,4096,,,,,,,2037 Sep 27
,,,Internet Explorer,Juur-SK AS Sertifitseerimiskeskus,,,,,,,,,Estonia,,,AS Sertifitseerimiskeskuse (SK)†,409D4BD917B55C27B69B64CB9822440DCD09B889,SHA1,2048,,,,,,,2016 Aug 26
,,,Internet Explorer,A-Trust Qual-01,,,,,,,,,Austria,,,A-Trust†,F825578F8F5484DFB40F81867C392D6CB0012B92,SHA1,2048,,,,,,,2005 Feb 06
,,,Internet Explorer,A-Trust-nQual-01,,,,,,,,,Austria,,,A-Trust†,51A44C28F313E3F9CB5E7C0A1E0E0DD2843758AE,SHA1,2048,,,,,,,2014 Nov 30
,,,Internet Explorer,A-Trust-nQual-03,,,,,,,,,Austria,,,A-Trust†,D3C063F219ED073E34AD5D750B327629FFD59AF2,SHA1,2048,,,,,,,2015 Aug 17
,,,Internet Explorer,A-Trust-Qual-01,,,,,,,,,Austria,,,A-Trust†,E619D25B380B7B13FDA33E8A58CD82D8A88E0515,SHA1,2048,,,,,,,2014 Nov 30
,,,Internet Explorer,A-Trust-Qual-02,,,,,,,,,Austria,,,A-Trust†,679A4F81FC705DDEC419778DD2EBD875F4C242C6,SHA1,2048,,,,,,,2014 Dec 02
,,,Internet Explorer,A-Trust-Qual-03a,,,,,,,,,Austria,,,A-Trust†,42EFDDE6BFF35ED0BAE6ACDD204C50AE86C4F4FA,SHA1,2048,,,,,,,2018 Apr 24
,,,Internet Explorer,A-CERT Certification Service,,,,,,,,,Austria,,,Austrian Society for Data Protection (Arge Daten)†,2964B686135B5DFDDD3253A89BBC24D74B08C64D,SHA1,2048,,,,,,,2011 Oct 23
,,,Internet Explorer,Arge Daten Oesterreichische Gesellschaft fuer Datenschutz,,,,,,,,,Austria,,,Austrian Society for Data Protection (Arge Daten)†,8E1032E9245944F84791983EC9E829CB1059B4D3,MD5,1024,,,,,,,2009 Feb 12
,,,Internet Explorer,Austrian Society for Data Protection GLOBALTRUST Certification Service,,,,,,,,,Austria,,,Austrian Society for Data Protection (Arge Daten)†,342CD9D3062DA48C346965297F081EBC2EF68FDC,SHA1,4096,,,,,,,2036 Sep 18
,,,Internet Explorer,ANF AC,,,,,,,,,Spain,,,Autoridad de CertificaciÛn (ANF AC)†,CEA9890D85D80753A626286CDAD78CB566D70CF2,SHA1,2048,,,,,,,2021 Nov 30
,,,Internet Explorer,Autoridad de Certificacion Firmaprofesional CIF A62634068,,,,,,,,,Spain,,,Autoridad de Certificacion Firmaprofesional†,A9628F4B98A91B4835BAD2C1463286BB66646A8C,SHA1,2048,,,,,,,2013 Oct 24
,,,Internet Explorer,Autoridad de Certificacion Firmaprofesional CIF A62634068,,,,,,,,,Spain,,,Autoridad de Certificacion Firmaprofesional†,AEC5FB3FC8E1BFC4E54F03075A9AE800B7F7B6FA,SHA1,4096,,,,,,,2030 Dec 31
